Game ID,Title,Slug,Categories,Keyword Count,Top Keywords
122,"Dark Spirit Run","dark-spirit-run","hypercasual",31,"cool math games dark spirit run|crazy games dark spirit run|dark spirit run|dark spirit run HTML5 game|dark spirit run browser game"
1830,"Space skill test","space-skill-test","action|desktop",31,"action games|battle games|combat games|cool math games space skill test|crazy games space skill test"
1801,"Ball Impact","ball-impact","logic|desktop",31,"ball impact|ball impact HTML5 game|ball impact browser game|ball impact controls|ball impact free"
1726,"Covid Destroyer","covid-destroyer","action|desktop",32,"action games|battle games|combat games|cool math games covid destroyer|covid destroyer"
1576,"jungle-matching","jungle-matching","logic|desktop",30,"brain teasers|cool math games jungle-matching|crazy games jungle-matching|how to play jungle-matching|jungle-matching"
1549,"Pixelmon Craft","pixelmon-craft","3d|desktop",31,"3D browser games|3D games|3D online games|cool math games pixelmon craft|crazy games pixelmon craft"
1536,"Stack Cannon!","stack-cannon","action|desktop",32,"action games|battle games|combat games|cool math games stack cannon!|crazy games stack cannon!"
1265,"Color Hoop Stack - Sort Puzzle","color-hoop-stack-sort-puzzle","strategy|desktop",31,"color hoop stack - sort puzzle|color hoop stack - sort puzzle HTML5 game|color hoop stack - sort puzzle browser game|color hoop stack - sort puzzle color|color hoop stack - sort puzzle controls"
1165,"Ninja Sword Adventure","ninja-sword-adventure","strategy|desktop",26,"cool math games ninja sword adventure|crazy games ninja sword adventure|how to play ninja sword adventure|ninja sword adventure|ninja sword adventure HTML5 game"
735," Minesweeper Infinite","minesweeper-infinite","puzzle",32,"brain games|cool math games  minesweeper infinite|crazy games  minesweeper infinite|how to play  minesweeper infinite|logic games"
734,"Elvis Funny Face","elvis-funny-face","puzzle",32,"brain games|cool math games elvis funny face|crazy games elvis funny face|elvis funny face|elvis funny face HTML5 game"
677,"Line Puzzle 3D","line-puzzle-3d","puzzle",31,"brain games|cool math games line puzzle 3d|crazy games line puzzle 3d|how to play line puzzle 3d|line puzzle 3d"
34,"Vovan Velocity","vovan-velocity","clicker",31,"clicker games|cool math games vovan velocity|crazy games vovan velocity|how to play vovan velocity|idle games"
1876,"Towerland","towerland","action|desktop",32,"action games|battle games|combat games|cool math games towerland|crazy games towerland"
1607,"Halloween Night Jigsaw","halloween-night-jigsaw","logic|desktop",30,"brain teasers|cool math games halloween night jigsaw|crazy games halloween night jigsaw|halloween night jigsaw|halloween night jigsaw HTML5 game"
1452,"Barbie Puppy Rescue","barbie-puppy-rescue","girls|desktop",31,"barbie puppy rescue|barbie puppy rescue HTML5 game|barbie puppy rescue barbie|barbie puppy rescue browser game|barbie puppy rescue controls"
1159,"Mien Bugr Skate","mien-bugr-skate","logic|desktop",31,"brain teasers|cool math games mien bugr skate|crazy games mien bugr skate|how to play mien bugr skate|logic games"
820,"Jam Escape","jam-escape","puzzle",31,"brain games|cool math games jam escape|crazy games jam escape|how to play jam escape|jam escape"
216,"Idle Bathroom Empire Tycoon","idle-bathroom-empire-tycoon","hypercasual",31,"cool math games idle bathroom empire tycoon|crazy games idle bathroom empire tycoon|how to play idle bathroom empire tycoon|hyper casual games|idle bathroom empire tycoon"
38,"Treasure King Adventure","treasure-king-adventure","arcade",31,"arcade games|classic games|cool math games treasure king adventure|crazy games treasure king adventure|how to play treasure king adventure"
32,"Tiny Word Grid&amp;nbsp;","tiny-word-grid-amp-nbsp","clicker",31,"clicker games|cool math games tiny word grid&amp;nbsp;|crazy games tiny word grid&amp;nbsp;|how to play tiny word grid&amp;nbsp;|idle games"
1966,"Egg shooter","egg-shooter","logic|desktop",30,"brain teasers|cool math games egg shooter|crazy games egg shooter|egg shooter|egg shooter HTML5 game"
1890,"Power Puzzle - Merge Numbers","power-puzzle-merge-numbers","logic|desktop",30,"brain teasers|cool math games power puzzle - merge numbers|crazy games power puzzle - merge numbers|how to play power puzzle - merge numbers|logic games"
666,"Super Clicked","super-clicked","hypercasual",31,"cool math games super clicked|crazy games super clicked|how to play super clicked|hyper casual games|instant games"
564,"Fin Flinger","fin-flinger","hypercasual",31,"cool math games fin flinger|crazy games fin flinger|fin flinger|fin flinger HTML5 game|fin flinger browser game"
553,"Egg Shooter 2","egg-shooter-2","puzzle",32,"brain games|cool math games egg shooter 2|crazy games egg shooter 2|egg shooter 2|egg shooter 2 HTML5 game"
393,"Bob the Builder Coloring","bob-the-builder-coloring","hypercasual",30,"bob the builder coloring|bob the builder coloring HTML5 game|bob the builder coloring bob|bob the builder coloring browser game|bob the builder coloring coloring"
187,"Flappy Sprunki Adventure","flappy-sprunki-adventure","hypercasual",31,"cool math games flappy sprunki adventure|crazy games flappy sprunki adventure|flappy sprunki adventure|flappy sprunki adventure HTML5 game|flappy sprunki adventure adventure"
99,"Silent Shuriken","silent-shuriken","hypercasual",31,"cool math games silent shuriken|crazy games silent shuriken|how to play silent shuriken|hyper casual games|instant games"
58,"Pale Pursuit","pale-pursuit","arcade",31,"arcade games|classic games|cool math games pale pursuit|crazy games pale pursuit|how to play pale pursuit"
1891,"Color Blocks 1010","color-blocks-1010","logic|desktop",30,"brain teasers|color blocks 1010|color blocks 1010 1010|color blocks 1010 HTML5 game|color blocks 1010 blocks"
1480,"Math Test Challenge","math-test-challenge","logic|desktop",30,"brain teasers|cool math games math test challenge|crazy games math test challenge|how to play math test challenge|logic games"
1112,"FreelancerSim","freelancersim","logic|desktop",31,"brain teasers|cool math games freelancersim|crazy games freelancersim|freelancersim|freelancersim HTML5 game"
861,"Frenzy Demine","frenzy-demine","shooting",32,"cool math games frenzy demine|crazy games frenzy demine|fps games|frenzy demine|frenzy demine HTML5 game"
756,"Linking Battle","linking-battle","puzzle",32,"brain games|cool math games linking battle|crazy games linking battle|how to play linking battle|linking battle"
167,"Sweet Monster   Pull Out Pin","sweet-monster-pull-out-pin","puzzle",32,"brain games|cool math games sweet monster   pull out pin|crazy games sweet monster   pull out pin|how to play sweet monster   pull out pin|logic games"
1949,"Saguaro","saguaro","action|desktop",32,"action games|battle games|combat games|cool math games saguaro|crazy games saguaro"
1875,"Space Guns","space-guns","action|desktop",32,"action games|battle games|combat games|cool math games space guns|crazy games space guns"
1618,"Chicken Jump","chicken-jump","action|desktop",31,"action games|battle games|chicken jump|chicken jump HTML5 game|chicken jump action game"
1497,"Xtreme Paintball Wars","xtreme-paintball-wars","multiplayer|desktop",31,"2 player games|cool math games xtreme paintball wars|crazy games xtreme paintball wars|how to play xtreme paintball wars|multiplayer games"
1199,"Bouncing Chick","bouncing-chick","action|desktop",32,"action games|battle games|bouncing chick|bouncing chick HTML5 game|bouncing chick action game"
776,"Vowels Vs Consonants","vowels-vs-consonants","puzzle",32,"brain games|cool math games vowels vs consonants|crazy games vowels vs consonants|how to play vowels vs consonants|logic games"
35,"Jump Redball","jump-redball","arcade",30,"arcade games|classic games|cool math games jump redball|crazy games jump redball|how to play jump redball"
1889,"Color Rings 3x3","color-rings-3x3","logic|desktop",30,"brain teasers|color rings 3x3|color rings 3x3 3x3|color rings 3x3 HTML5 game|color rings 3x3 all"
1884,"Skater bikini racing","skater-bikini-racing","action|desktop",32,"action games|battle games|combat games|cool math games skater bikini racing|crazy games skater bikini racing"
1305,"Friends Battle Knock Down","friends-battle-knock-down","logic|desktop",30,"brain teasers|cool math games friends battle knock down|crazy games friends battle knock down|friends battle knock down|friends battle knock down HTML5 game"
1249,"Resuscit-hate","resuscit-hate","action|desktop",32,"action games|battle games|combat games|cool math games resuscit-hate|crazy games resuscit-hate"
434,"Bitcoin.io","bitcoin-io","arcade",31,"arcade games|bitcoin.io|bitcoin.io HTML5 game|bitcoin.io amp|bitcoin.io arcade game"
389,"BottleFlip","bottleflip","hypercasual",31,"bottleflip|bottleflip HTML5 game|bottleflip browser game|bottleflip controls|bottleflip free"
1833,"Fruits Splash","fruits-splash","logic|desktop",30,"brain teasers|cool math games fruits splash|crazy games fruits splash|fruits splash|fruits splash HTML5 game"
1756,"Saturn Fable Online","saturn-fable-online","multiplayer|desktop",30,"2 player games|cool math games saturn fable online|crazy games saturn fable online|how to play saturn fable online|multiplayer games"
1724,"Bunny Pairs","bunny-pairs","logic|desktop",31,"brain teasers|bunny pairs|bunny pairs HTML5 game|bunny pairs browser game|bunny pairs bunnies"
834,"Foodies 2048","foodies-2048","puzzle",32,"brain games|cool math games foodies 2048|crazy games foodies 2048|foodies 2048|foodies 2048 2048"
1955,"Green and Yellow Run","green-and-yellow-run","logic|desktop",31,"brain teasers|cool math games green and yellow run|crazy games green and yellow run|green and yellow run|green and yellow run HTML5 game"
1682,"Nave-X Racer","nave-x-racer","action|desktop",31,"action games|battle games|combat games|cool math games nave-x racer|crazy games nave-x racer"
1660,"Project Cars Destruction Engine","project-cars-destruction-engine","driving",31,"car simulator|cool math games project cars destruction engine|crazy games project cars destruction engine|driving games|how to play project cars destruction engine"
1496,"Asian Princess Magic Makeover","asian-princess-magic-makeover","girls|desktop",31,"asian princess magic makeover|asian princess magic makeover HTML5 game|asian princess magic makeover browser game|asian princess magic makeover concealer|asian princess magic makeover controls"
1487,"Combat Strike 2","combat-strike-2","multiplayer|desktop",31,"2 player games|combat strike 2|combat strike 2 HTML5 game|combat strike 2 blue|combat strike 2 browser game"
1195,"Flappy Skibidi","flappy-skibidi","action|desktop",31,"action games|battle games|combat games|cool math games flappy skibidi|crazy games flappy skibidi"
1106,"Skibidi Toilet Memory Challenge","skibidi-toilet-memory-challenge","logic|desktop",30,"brain teasers|cool math games skibidi toilet memory challenge|crazy games skibidi toilet memory challenge|how to play skibidi toilet memory challenge|logic games"
794,"LiftBreak","liftbreak","hypercasual",31,"cool math games liftbreak|crazy games liftbreak|how to play liftbreak|hyper casual games|instant games"
718,"Geo Champs","geo-champs","hypercasual",31,"cool math games geo champs|crazy games geo champs|geo champs|geo champs HTML5 game|geo champs browser game"
643,"Can You Catch","can-you-catch","hypercasual",31,"can you catch|can you catch HTML5 game|can you catch browser game|can you catch collect|can you catch controls"
633,"Triple Treat Toss","triple-treat-toss","hypercasual",31,"cool math games triple treat toss|crazy games triple treat toss|how to play triple treat toss|hyper casual games|instant games"
138,"Sorting Fruits Game","sorting-fruits-game","puzzle",31,"brain games|cool math games sorting fruits game|crazy games sorting fruits game|how to play sorting fruits game|logic games"
131,"Fantasy Anime Dress Up","fantasy-anime-dress-up","girls",31,"cool math games fantasy anime dress up|crazy games fantasy anime dress up|dress up games|fantasy anime dress up|fantasy anime dress up HTML5 game"
1762,"Super Pork","super-pork","action|desktop",32,"action games|battle games|combat games|cool math games super pork|crazy games super pork"
1542,"Helicopter Jigsaw","helicopter-jigsaw","logic|desktop",30,"brain teasers|cool math games helicopter jigsaw|crazy games helicopter jigsaw|helicopter jigsaw|helicopter jigsaw HTML5 game"
1482,"Zombie Apocalypse: Survival WarZ","zombie-apocalypse-survival-warz","action|desktop",31,"action games|battle games|combat games|cool math games zombie apocalypse: survival warz|crazy games zombie apocalypse: survival warz"
